conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/df0690fb-070b-4d63-9043-a65f18044787,maatilamatkailu,released,knowledge,cross-sector,maatilalomailu | maaseutumatkailu,"Maatilamatkailuun liittyvät seikat, joihin liittyy maatalouteen liittyviä toimia, joiden tarkoituksena on tuoda matkailijoita maatilalle.",http://data.europa.eu/esco/isced-f/1015,"matkailu, turismi ja vapaa-aika"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/df179770-1c8d-4673-a270-481b7e4e6010,suunnitella pienimuotoinen tuulivoimajärjestelmä,released,skill/competence,sector-specific,,"Suunnitella pienimuotoinen tuulivoimajärjestelmä, myös akut ja vaihtosuuntaajat, siten, että ne ovat yhteensopivia muiden virtalähteiden kanssa, ja rakennelujuus pienen turbiinin asennusta varten.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,suunnitella sähkö- tai elektroniikkajärjestelmiä tai -laitteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438,kehittää elintarvikejätteen vähentämisstrategioita,released,skill/competence,cross-sector,,"Kehittää toimintaperiaatteita, kuten henkilöstöaterioiden tai elintarvikkeiden uudelleenjakelua, elintarvikejätteen vähentämiseksi, uudelleenkäyttämiseksi ja kierrättämiseksi mahdollisuuksien mukaan. Tähän sisältyy myös hankintakäytäntöjen tarkastelu niiden osa-alueiden tunnistamiseksi, joilla elintarvikejätettä voidaan vähentää. Tällaisia voivat olla esimerkiksi elintarviketuotteiden määrät ja laatu.
	",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,laatia toimintaperiaatteita ja -menettelyjä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e0475631-c151-4413-829c-cb5c76b83271,mitata matkailutoiminnan kestävyyttä,released,skill/competence,sector-specific,,"Kerätä tietoa matkailun vaikutuksesta ympäristöön, myös suojelualueisiin, kulttuuriperintöön ja luonnon monimuotoisuuteen, sekä seurata ja arvioida tätä vaikutusta, jotta voidaan pienentää matkailualan toiminnan hiilijalanjälkeä. Tämä kattaa kyselyjen tekemisen kävijöistä ja vahinkojen kompensoimiseksi tarvittavan korvauksen mittaamisen.
   ",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,seurata ympäristöolosuhteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e16fca1b-b3e2-4823-bba1-7c755c1caf58,antaa nitraattien aiheuttamaa pilaantumista koskevia neuvoja,released,skill/competence,sector-specific,,"Antaa neuvoja otsonikerroksen häviämistä lisäävien typpioksiduulipäästöjen aiheuttaman pilaantumisen vaikutuksesta ja seurauksista. Tämä kattaa myös lannoitteista johtuvan maan pilaantumisen. Ehdottaa ratkaisuja näiden toimien lieventämiseksi.
    ",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,neuvoa ympäristökysymyksissä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e1da04bb-4de8-4d17-af8a-75ea893fe36a,edistää vastuullista kuluttajakäyttäytymistä,released,skill/competence,occupation-specific,,"Edistää sellaisia toimintapolitiikkoja, toimia ja koulutusohjelmia, joissa kannustetaan omaksumaan terveelliset elintavat ja osallistumaan kestävään kulutukseen proaktiivisesti ja jotka muuttavat kuluttajien asenteita, ostotottumuksia ja odotuksia.",http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"edistää tuotteiden, palvelujen tai ohjelmien myyntiä"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2028206-3060-4e81-8350-77baefabefde,valvoa kosteikkoalueita projektia toteutettaessa,released,skill/competence,cross-sector,,"Valvoa kosteikoista rakennushankkeille aiheutuvia haasteita ja reagoida niihin ennakoivasti. Pyrkiä hoitamaan ja säilyttämään kosteikkoja samalla, kun etsitään ympäristön kannalta edullisimpia ratkaisuja infrastruktuurihankkeiden kehittämiseksi.",http://data.europa.eu/esco/skill/d5dbc342-8e39-4998-8237-ebbe05a381ce | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,johtaa tutkimus- ja kehityshankkeita | seurata ympäristöolosuhteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2bb641f-f647-4229-a48e-9a5ef3526c23,varmistaa uhanalaisten lajien ja suojelualueiden turvallisuus,released,skill/competence,sector-specific,,"Varmistaa, etteivät hankkeet vaikuta kielteisesti muuttolintuihin, harvinaisiin tai uhanalaisiin eläinlajeihin, elintärkeisiin elinympäristöihin tai suojeltuihin ympäristöalueisiin.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3f2c37f-e484-4b4c-ad82-f565a2b98f89,ympäristöhallinnan valvontavälineet,released,knowledge,sector-specific,,Ympäristön mittaukseen ja tosiaikaiseen seurantaan soveltuvat laitteet ja välineet.,http://data.europa.eu/esco/isced-f/0712,ympäristönsuojeluteknologia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3fcd642-5f9c-48ee-be58-258dd895d281,kerätä biologista dataa,released,skill/competence,cross-sector,,"Kerätä biologisia näytteitä, kirjata ne ja laatia yhteenveto biologisista tiedoista, joita käytetään teknisissä tutkimuksissa, ympäristösuunnitelmien ja biologisten tuotteiden kehittämisessä.",http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,koota tietoa fyysisistä tai sähköisistä lähteistä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4698f9f-bb23-486e-a74a-c8f3a19c3132,tutkia saastumista,released,skill/competence,cross-sector,tutkia kontaminaatiota,"Suorittaa testejä alueen, pintojen ja materiaalien saastumisen ominaisuuksien tutkimiseksi, jotta voidaan määrittää saastumisen syy ja luonne sekä riskin ja vahingon laajuus.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,seurata ympäristöolosuhteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1,laatia ympäristönkunnostusstrategioita,released,skill/competence,cross-sector,,"Laatia strategioita maaperän, pohjaveden, pintaveden tai sedimentin saastuneen aineksen ja kontaminanttien poistamiseksi ottaen huomioon ympäristön ennallistamista koskevat säädökset ja käytettävissä olevat teknologiat.",http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/507e2b21-1285-47e9-bf09-0db794df1bf0 | http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,laatia toimintapolitiikkaa ja lainsäädäntöä | ottaa käyttöön tapoja kulutuksen kielteisen vaikutuksen vähentämiseksi | laatia ympäristöpolitiikka | ottaa käyttöön tapoja pilaantumisen vähentämiseksi | kehittää ongelmanratkaisukeinoja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e52c1125-1d27-4e3d-afc9-761ee5f678b3,puiden suojelu ja säilyttäminen,released,knowledge,sector-specific,,Puiden suojelua ja säilyttämistä koskevat ympäristövaatimukset.,http://data.europa.eu/esco/isced-f/0821,metsätalous
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,arvioida ympäristövaikutuksia,released,skill/competence,cross-sector,,"Seurata ympäristövaikutuksia ja tehdä arviointeja, jotta voidaan tunnistaa organisaation ympäristöriskit ja vähentää niitä samalla kun otetaan huomioon kustannukset.",http://data.europa.eu/esco/skill/c4ba12d1-4698-42fa-8abb-789462ea2586 | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,suojella ympäristöä digitaaliteknologioiden vaikutukselta | ottaa käyttöön tapoja kulutuksen kielteisen vaikutuksen vähentämiseksi | hallita toimintojen ympäristövaikutuksia | noudattaa ympäristönsuojelulakeja ja -normeja | hallinnoida ympäristövaikutuksia | ajatella kriittisesti
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5727f3b-0dc9-4daf-84e0-d5789b33a6d9,metsäekologia,released,knowledge,cross-sector,,Metsien ekosysteemit bakteereista puihin ja maaperätyyppeihin.,http://data.europa.eu/esco/isced-f/0521,ympäristötieteet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5deced2-5636-4ff2-b9bc-dca6cbfc5f72,suunnitella lämmön ja sähkön yhteistuotantojärjestelmä,released,skill/competence,sector-specific,,"Arvioida rakennuksen lämmitys- ja jäähdytystarpeet sekä määrittää lämpimän käyttöveden kulutus. Valmistaa yhteistuotantoyksikköön asennettava hydrauliikkajärjestelmä, jossa on taattu paluulämpötila ja hyväksyttävät kaksiasentokytkimen numerot.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,suunnitella sähkö- tai elektroniikkajärjestelmiä tai -laitteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5f77488-7561-475a-9888-decd2443d37a,antaa henkilökunnalle jätehuoltokoulutusta,released,skill/competence,sector-specific,,"Antaa jätehuollosta vastaavan laitoksen henkilöstölle tai jätehuoltostrategiasta vastaavalle organisaation henkilöstölle koulutusta parannuskeinoista, joiden avulla voidaan vähentää jätteen määrää, tehostaa jätteenkäsittelyä ja jätehuoltoa ja varmistaa, että jäte- ja ympäristölainsäädäntöä noudatetaan.",http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f | http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488,vastata jätteistä | opettaa muita | opettaa operatiivisia menettelyjä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e65117b6-97e0-4f45-bd61-e581dcd6ec2a,valita elintarvikkeille sopivat pakkaukset,released,skill/competence,sector-specific,,"Valita elintarviketuotteille sopivat pakkaukset ottaen huomioon pakkauksen houkuttelevuus ja soveltuvuus. Käyttää asianmukaisia pakkauksia, jotta ne voidaan lähettää turvallisesti ja kohtuullisin kustannuksin. Tietää, että pakkaus voi vaikuttaa myös tuotteen ominaisuuksiin, kuten muotoon, painoon tai kiinteyteen. Tasapainottaa erilaisia näkökohtia, kuten kustannuksia, houkuttelevuutta sekä säädösten ja ympäristönsuojelumääräysten noudattamista.",http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47 | http://data.europa.eu/esco/skill/8da6cd59-61e1-43c4-8dfc-bc69d283ccc7,tehdä päätöksiä | pakata esineitä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e671c957-b998-49df-b630-7908806966f1,antaa asiakkaille tietoa ympäristönsuojelusta,released,skill/competence,cross-sector,antaa asiakkaille ympäristönsuojeluun liittyvää tietoa | antaa asiakkaille ympäristötietoa,"Antaa asiakkaille tietoa heidän lämmitysjärjestelmiensä vaikutuksista ympäristöön ja siitä, missä määrin tätä vaikutusta voidaan minimoida käyttämällä järjestelmiä ympäristöä säästävällä tavalla tai käyttämällä ympäristöä säästäviä järjestelmiä.",http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923 | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,neuvoa muita | toteuttaa ympäristönsuojelutoimenpiteitä | neuvoa ympäristökysymyksissä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e7c47c8c-7110-4c56-bca1-f56a2c3ed11b,kasvinsuojelutoimet,released,knowledge,sector-specific,,"Toimet, jotka liittyvät kasvi- ja satokasvitautien, tuholaisten ja taudinaiheuttajien torjuntaan.",http://data.europa.eu/esco/isced-f/0511,biologia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e85cff6b-ee0e-4106-98f0-b57b39a2ea3f,suorittaa tautien ja tuholaisten torjuntatoimenpiteitä,released,skill/competence,sector-specific,,"Toteuttaa tautien ja tuholaisten torjuntatoimia käyttämällä tavanomaisia tai biologisia menetelmiä ottaen huomioon ilmasto, kasvin tai viljelykasvin tyyppi sekä terveyttä, turvallisuutta ja ympäristöä koskevat säädökset. Varastoida ja käsitellä torjunta-aineita suositusten ja lainsäädännön mukaisesti.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e979659d-d06e-4968-b4b2-ac51e379b552,suunnitella käyttöstrategioita hybridijärjestelmille,released,skill/competence,occupation-specific,,"Suunnitella käyttöstrategioita hybridivoimansiirtojärjestelmille siten, että otetaan huomioon energian talteenoton rajat ja sitä rajoittavat tekijät. Ottaa huomioon kuorman siirtoon liittyvät hyödyt ja miten kuorman siirto voi parantaa energianhallintaa. Ymmärtää polttomoottorin jaksoittaiseen käyttöön liittyvät ongelmat.
   ",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,suunnitella sähkö- tai elektroniikkajärjestelmiä tai -laitteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9d6ebab-13ad-45ce-a955-fc3f1e56add8,suunnitella toimenpiteitä luonnonsuojelualueiden suojelemiseksi,released,skill/competence,sector-specific,,"Suunnitella suojelutoimenpiteitä lailla suojeltuja luonnonalueita varten, jotta voidaan vähentää matkailun tai luonnonilmiöiden kielteistä vaikutusta suojeltuihin alueisiin. Tähän sisältyvät esimerkiksi maan ja luonnonvarojen käytön hallinta sekä kävijämäärän seuranta.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9e57db9-a6ef-4e44-a33c-a022d7c4a17f,sisäympäristön laatu,released,knowledge,sector-specific,,"Kunkin suunnitteluprosessissa tehdyn valinnan seuraukset sisäympäristön laadun kannalta.
	",http://data.europa.eu/esco/skill/75f312e1-622b-4751-8d93-815b32feaf8d | http://data.europa.eu/esco/isced-f/0712,ympäristön pilaantumisen ehkäiseminen | ympäristönsuojeluteknologia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eac55ce8-82f5-4ff0-bdff-64872d8c51ea,luonnonhistoria,released,knowledge,occupation-specific,,Luonnonorganismien ja ekosysteemien historia.,http://data.europa.eu/esco/isced-f/0222 | http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268,historia ja arkeologia | historia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eadf0f36-cba0-4e68-8458-c91bc60b494d,hoitaa puita,released,skill/competence,sector-specific,,"Istuttaa, lannoittaa ja leikata puita, pensaita ja pensasaitoja. Tutkia puita niiden kunnon arvioimiseksi ja hoidon määrittämiseksi. Tehdä hyönteisten, sienten ja tautien hävittämiseen liittyviä töitä, avustaa suunniteltua polttamista ja pyrkiä ehkäisemään eroosiota.",http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,viljellä maata ja viljelykasveja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb65ce8e-61bf-49d1-99bb-cb699ba1005b,säteilysuojaus,released,knowledge,cross-sector,,"Toimenpiteet ja menettelyt, joilla ihmisiä ja ympäristöä suojellaan ionisoivan säteilyn haitallisilta vaikutuksilta.",http://data.europa.eu/esco/isced-f/0914,lääketieteen diagnostiikka- ja hoitoteknologia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec4de8aa-9ba4-412b-832d-93361210eae3,meriteknologia,released,knowledge,cross-sector,,"Teknologiat, jotka liittyvät meriympäristön hyödyntämiseen, suojeluun ja turvalliseen käyttöön sekä meriympäristössä toteutettaviin toimiin.
	",http://data.europa.eu/esco/isced-f/0732,rakentaminen ja rakennussuunnittelu
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec66a2f9-db12-4eec-936a-47632bfdccfb,tehdä toteutettavuustutkimus älyverkosta,released,skill/competence,sector-specific,,"Arvioida älyverkon potentiaalia hankkeessa. Toteuttaa standardoitu tutkimus, jotta voidaan määrittää energiansäästöpanos, kustannukset ja rajoitukset, ja tehdä tutkimusta päätöksenteon tueksi. Harkita älyverkkoja koskevien langattomien teknologioiden käyttöönottoon liittyviä haasteita ja mahdollisuuksia.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analysoida liiketoimintaa | tehdä kannattavuustutkimus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec7fd241-e68f-4593-a42a-a12a9bd80cbc,jalkineiden rakenneosat,released,knowledge,sector-specific,,"Jalkineiden päälliset (lehtipäällinen, varsikappale, vuori, kappi, kärkikovike jne.) ja pohjat (pohjat, kanta, sisäpohja, sisäpohjat jne.). Ekologiset näkökohdat ja kierrätyksen tärkeys. Sopivien materiaalien ja komponenttien valinta, johon vaikuttaa valmistettavan jalkineen tyyli, piirteet, ominaisuudet ja valmistuskelpoisuus. Nahan ja muiden materiaalien kemiallisessa ja mekaanisessa käsittelyssä käytettävät menetelmät ja käytännöt.",http://data.europa.eu/esco/isced-f/0723,"tekstiilitekniikka (vaatteet, jalkineet ja nahkatuotteet)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ecd368bc-6383-4a03-9b61-46e0a94750f7,ohjeistaa energiansäästöteknologioissa,released,skill/competence,sector-specific,,"Ohjeistaa laitoksen päällikköä tai vastaavia henkilöitä seuraamaan parametrejä, jotta varmistetaan, että järjestelmä saavuttaa suunnitellut energiansäästötavoitteet.
	",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,opettaa muita | opettaa ja kouluttaa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed8dbdd1-5b40-4eaf-adaf-3b1f6d16a37b,vaarallisen jätteen varastointi,released,knowledge,cross-sector,,Terveys- ja turvallisuusriskejä aiheuttavia materiaaleja ja aineita koskevat säännökset ja menettelyt.,http://data.europa.eu/esco/isced-f/1021,puhtaanapito
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/edf0690f-629d-4674-a9df-45fd89413e85,arvioida pohjavedenoton ja -käytön ympäristövaikutuksia,released,skill/competence,sector-specific,,Arvioida pohjavedenoton ja -käytön ympäristövaikutuksia.,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/101d63ee-bb22-4a7c-9e0a-c2716063696a,"arvioida ympäristövaikutuksia | seurata ympäristöolosuhteita | ajatella kriittisesti | tehdä terveys-, turvallisuus- ja ympäristöarviointeja"
